ID,TEMP,REL HUMIDITY,DEW POINT,CO2,CH4,SO2,NH3,O3,O2,PM 2_5,PM_10,Avg_AQI
13584,26.17,67.23,16.83,4.9043,4.5404,0.6,4.2,1.1768,0.0273,0.4467,135,28.48061111
13585,26.17,67.23,16.83,4.9027,4.5409,0.67,4.29,1.1774,0.0272,0.4401,135,28.47981111
13586,26.17,67.23,16.83,4.8977,4.5422,0.67,4.23,1.1762,0.0272,0.44,134,28.36814444
13587,26.18,67.23,16.84,4.885,4.6042,0.63,4.48,1.1757,0.0272,0.4464,134,28.3765
13588,26.18,67.23,16.84,4.8985,4.5459,0.59,4.11,1.1779,0.0273,0.4399,134,28.37105556
13589,26.16,67.26,16.83,4.9213,4.5394,0.6,4.21,1.1781,0.027,0.45,134,28.37397778
13590,26.17,67.23,16.83,4.9047,4.5379,0.62,4.26,1.1783,0.0272,0.4486,134,28.36963333
13591,26.15,67.26,16.82,4.9076,4.5328,0.67,4.18,1.1752,0.0273,0.4395,134,28.36804444
13592,26.17,67.26,16.84,4.9003,4.5418,0.64,4.26,1.1765,0.0271,0.4443,135,28.48444444
13593,26.16,67.26,16.83,4.9205,4.5451,0.65,4.4,1.1771,0.0271,0.4465,135,28.48514444
13594,26.15,67.26,16.82,4.9164,4.5429,0.65,4.34,1.1774,0.0271,0.4469,136,28.59341111
13595,26.16,67.26,16.83,4.9058,4.5207,0.71,4.29,1.1781,0.0272,0.4531,137,28.70387778
13596,26.16,67.26,16.83,4.9008,4.5407,0.65,4.35,1.1773,0.0273,0.44,138,28.81512222
13597,26.15,67.26,16.82,4.9087,4.5468,0.61,4.24,1.1784,0.0273,0.4402,138,28.8146
13598,26.16,67.26,16.83,4.8838,4.5674,0.61,4.26,1.1796,0.0273,0.4398,139,28.92754444
13599,26.16,67.26,16.83,4.9239,4.5466,0.71,4.38,1.1774,0.0273,0.4517,139,28.93076667
13600,26.15,67.26,16.82,4.9014,4.5401,0.61,4.28,1.1735,0.0273,0.4527,139,28.925
13601,26.17,67.26,16.84,4.9123,4.5454,0.61,4.3,1.1765,0.0271,0.4405,139,28.9302
13602,26.17,67.26,16.84,4.8998,4.5428,0.66,4.3,1.1775,0.0273,0.4528,140,29.04113333
13603,26.16,67.26,16.83,4.8978,4.5414,0.65,4.23,1.1759,0.0273,0.4407,140,29.03701111
13604,26.16,67.26,16.83,4.9001,4.547,0.62,4.24,1.1782,0.0273,0.4401,140,29.03807778
13605,26.16,67.26,16.83,4.8964,4.5441,0.56,4.34,1.1772,0.0273,0.4343,140,29.03658889
13606,26.16,67.26,16.83,4.8973,4.5333,0.61,4.27,1.1782,0.0271,0.4409,139,28.9252
13607,26.15,67.26,16.82,4.906,4.5389,0.61,4.22,1.1785,0.0273,0.4488,139,28.9255
13608,26.15,67.26,16.82,4.9067,4.5342,0.63,4.38,1.1772,0.0273,0.4535,139,28.92543333
13609,26.15,67.26,16.82,4.9183,4.5259,0.59,4.16,1.1769,0.0272,0.445,138,28.8137
13610,26.16,67.26,16.83,4.9183,4.5045,0.55,4.32,1.176,0.0271,0.4448,137,28.7023
13611,26.16,67.26,16.83,4.9032,4.5434,0.58,4.37,1.1771,0.0273,0.4397,136,28.59341111
13612,26.16,67.26,16.83,4.9065,4.5345,0.6,4.33,1.1776,0.0272,0.4435,135,28.48214444
13613,26.16,67.26,16.83,4.92,4.6042,0.65,4.45,1.1781,0.0272,0.4402,135,28.49107778
13614,26.16,67.23,16.83,4.9041,4.542,0.53,4.2,1.1763,0.0271,0.4402,134,28.36774444
13615,26.17,67.23,16.83,4.8992,4.5473,0.61,4.25,1.1778,0.0271,0.4401,133,28.25794444
13616,26.16,67.23,16.83,4.9061,4.544,0.61,4.34,1.1765,0.0272,0.4396,133,28.25704444
13617,26.16,67.26,16.83,4.905,4.5433,0.58,4.47,1.1772,0.0272,0.4439,132,28.14962222
13618,26.16,67.23,16.83,4.9193,4.5436,0.58,4.23,1.177,0.0272,0.4453,132,28.14804444
13619,26.15,67.23,16.82,4.925,4.5484,0.62,4.28,1.176,0.0271,0.4399,132,28.14626667
13620,26.16,67.23,16.83,4.8964,4.5397,0.6,4.26,1.1759,0.0273,0.456,132,28.14614444
13621,26.16,67.23,16.83,4.8858,4.5376,0.64,4.41,1.1788,0.0273,0.4536,132,28.14478889
13622,26.15,67.23,16.82,4.904,4.5491,0.63,4.03,1.1783,0.0271,0.4493,133,28.25642222
13623,26.15,67.26,16.82,4.9032,4.5342,0.64,4.48,1.1776,0.0273,0.4506,133,28.2581
13624,26.16,67.23,16.83,4.9025,4.5401,0.6,4.29,1.175,0.0273,0.4473,132,28.1458
13625,26.16,67.23,16.83,4.9008,4.5401,0.56,4.42,1.1754,0.0271,0.4574,132,28.14675556
13626,26.16,67.26,16.83,4.8832,4.5388,0.65,4.43,1.1766,0.027,0.4416,131,28.03524444
13627,26.16,67.23,16.83,4.909,4.5442,0.64,4.23,1.1786,0.0271,0.4448,131,28.03596667
13628,26.16,67.2,16.82,4.9077,4.5482,0.6,4.32,1.1787,0.0273,0.4482,131,28.03223333
13629,26.16,67.23,16.83,4.8968,4.5366,0.58,4.19,1.1737,0.0271,0.4504,131,28.03384444
13630,26.15,67.2,16.81,4.9086,4.5527,0.58,4.28,1.1765,0.0271,0.4469,130,27.91908889
13631,26.15,67.23,16.82,4.9195,4.5457,0.64,4.56,1.1768,0.027,0.4395,129,27.81205556
13632,26.16,67.2,16.82,4.9047,4.5425,0.59,4.47,1.1772,0.0272,0.4348,129,27.80737778
13633,26.16,67.2,16.82,4.9229,4.6054,0.6,4.36,1.1762,0.0272,0.4399,129,27.81684444
13634,26.16,67.2,16.82,4.9243,4.5569,0.65,4.31,1.1772,0.0271,0.44,129,27.81172222
13635,26.16,67.2,16.82,4.923,4.5488,0.71,4.32,1.1777,0.0272,0.4466,129,27.81147778
13636,26.16,67.2,16.82,4.8988,4.5385,0.57,4.05,1.1783,0.0271,0.4504,129,27.80812222
13637,26.16,67.2,16.82,4.9197,4.5621,0.68,4.21,1.1787,0.027,0.4397,130,27.92302222
13638,26.15,67.2,16.81,4.8922,4.5335,0.57,4.24,1.1791,0.0273,0.4496,130,27.91574444
13639,26.15,67.2,16.81,4.8966,4.5392,0.66,4.29,1.1788,0.0272,0.4342,130,27.91511111
13640,26.15,67.2,16.81,4.9173,4.5191,0.65,4.23,1.1776,0.0272,0.4392,131,28.02671111
13641,26.16,67.2,16.82,4.8966,4.5391,0.68,4.33,1.1776,0.0271,0.4399,132,28.14003333
13642,26.16,67.23,16.83,4.9258,4.5443,0.61,4.44,1.1771,0.0272,0.4516,133,28.26066667
13643,26.16,67.2,16.82,4.9208,4.5416,0.53,4.36,1.1775,0.0272,0.4524,134,28.36661111
13644,26.16,67.23,16.83,4.904,4.5413,0.62,4.29,1.178,0.0273,0.4493,136,28.5911
13645,26.18,67.23,16.84,4.9017,4.5488,0.57,4.23,1.1786,0.0273,0.4487,137,28.70612222
13646,26.16,67.2,16.82,4.8998,4.5468,0.58,4.12,1.1783,0.0273,0.4475,137,28.69774444
13647,26.16,67.23,16.83,4.9238,4.543,0.54,4.3,1.1775,0.0272,0.445,139,28.92627778
13648,26.16,67.23,16.83,4.9269,4.5399,0.52,4.11,1.1777,0.0272,0.4391,142,29.25897778
13649,26.14,67.2,16.8,4.8949,4.5369,0.63,4.22,1.1776,0.0273,0.4396,143,29.35736667
13650,26.15,67.2,16.81,4.9237,4.6036,0.57,4.26,1.1767,0.0272,0.4525,144,29.48263333
13651,26.15,67.2,16.81,4.8995,4.5382,0.57,4.25,1.1768,0.0271,0.4513,145,29.58365556
13652,26.16,67.23,16.83,4.9038,4.5394,0.64,4.32,1.1795,0.0273,0.4439,145,29.59043333
13653,26.16,67.23,16.83,4.9003,4.5369,0.68,4.41,1.1771,0.0271,0.4493,145,29.59007778
13654,26.16,67.2,16.82,4.9309,4.6071,0.57,4.11,1.177,0.0272,0.4401,145,29.59581111
13655,26.16,67.23,16.83,4.9037,4.5364,0.63,4.3,1.178,0.0274,0.4394,145,29.58943333
13656,26.16,67.2,16.82,4.9203,4.5621,0.61,4.29,1.1784,0.0273,0.4496,144,29.47974444
13657,26.16,67.2,16.82,4.9247,4.5148,0.63,4.55,1.179,0.0272,0.4516,144,29.47525556
13658,26.15,67.2,16.81,4.9032,4.5379,0.68,4.26,1.1767,0.0273,0.4394,144,29.47161111
13659,26.16,67.2,16.82,4.9251,4.541,0.54,4.21,1.1748,0.0273,0.4415,144,29.47663333
13660,26.16,67.2,16.82,4.9051,4.5494,0.57,4.18,1.177,0.0273,0.4514,144,29.47668889
13661,26.16,67.2,16.82,4.9212,4.5353,0.69,4.16,1.178,0.0271,0.4499,145,29.58794444
13662,26.15,67.2,16.81,4.903,4.5413,0.62,4.21,1.1774,0.0273,0.4363,145,29.58281111
13663,26.15,67.23,16.82,4.9016,4.5389,0.63,4.33,1.1773,0.0272,0.4403,145,29.58725556
13664,26.16,67.2,16.82,4.9029,4.543,0.62,4.3,1.1767,0.0273,0.4402,146,29.69667778
13665,26.15,67.23,16.82,4.8984,4.5399,0.57,4.25,1.1761,0.0272,0.4486,146,29.69891111
13666,26.15,67.2,16.81,4.9111,4.5396,0.64,4.19,1.1735,0.0271,0.4349,146,29.69402222
13667,26.16,67.2,16.82,4.8964,4.5408,0.59,4.3,1.1733,0.0272,0.4478,146,29.69616667
13668,26.16,67.2,16.82,4.9244,4.5439,0.61,4.46,1.177,0.0273,0.4396,146,29.69913333
13669,26.16,67.2,16.82,4.9005,4.5466,0.62,4.1,1.1767,0.0271,0.4592,145,29.58778889
13670,26.16,67.2,16.82,4.8865,4.5397,0.64,4.3,1.1776,0.0273,0.4584,145,29.5855
13671,26.17,67.2,16.83,4.9028,4.5427,0.66,4.34,1.1753,0.0273,0.4389,145,29.58744444
13672,26.16,67.2,16.82,4.8987,4.54,0.61,4.32,1.1763,0.0273,0.4401,145,29.58471111
13673,26.17,67.2,16.83,4.9241,4.5392,0.62,4.31,1.1767,0.0272,0.4474,144,29.4794
13674,26.16,67.2,16.82,4.8978,4.5384,0.59,4.21,1.1767,0.0269,0.4574,143,29.36413333
13675,26.16,67.17,16.81,4.9026,4.5434,0.59,4.23,1.1773,0.0273,0.4541,143,29.36052222
13676,26.17,67.2,16.83,4.8998,4.539,0.63,4.11,1.1757,0.0273,0.4518,143,29.36595556
13677,26.16,67.2,16.82,4.9185,4.5483,0.57,4.34,1.176,0.0272,0.4567,143,29.36741111
13678,26.18,67.17,16.83,4.9234,4.5618,0.62,4.29,1.1776,0.0273,0.4563,143,29.3696
13679,26.17,67.17,16.82,4.9232,4.5607,0.59,4.13,1.1785,0.0271,0.445,144,29.47716667
13680,26.17,67.2,16.83,4.9222,4.5622,0.57,4.17,1.1772,0.0273,0.4525,144,29.48237778
13681,26.17,67.17,16.82,4.9014,4.5381,0.6,4.21,1.1777,0.0273,0.4489,144,29.4726
13682,26.17,67.17,16.82,4.9066,4.5474,0.61,4.15,1.1779,0.0271,0.442,143,29.36233333
13683,26.16,67.17,16.81,4.9084,4.5442,0.61,4.3,1.1783,0.0271,0.4568,143,29.36164444
13684,26.17,67.17,16.82,4.9007,4.5441,0.6,4.07,1.1767,0.0272,0.4389,143,29.36084444
13685,26.16,67.17,16.81,4.8874,4.5462,0.61,4.36,1.1778,0.0273,0.4405,143,29.35768889
13686,26.16,67.2,16.82,4.9025,4.5427,0.61,4.38,1.179,0.0273,0.4546,142,29.25401111
13687,26.18,67.17,16.83,4.9204,4.5415,0.54,4.38,1.178,0.0271,0.4446,142,29.25462222
13688,26.18,67.2,16.83,4.9202,4.5432,0.63,4.27,1.1785,0.0273,0.441,142,29.2578
13689,26.17,67.17,16.82,4.925,4.5387,0.6,4.25,1.1791,0.0273,0.4495,141,29.14217778
13690,26.17,67.17,16.82,4.9052,4.5657,0.65,4.5,1.1774,0.0273,0.4521,141,29.14307778
13691,26.18,67.17,16.83,4.8969,4.5392,0.6,4.24,1.1797,0.0273,0.4349,141,29.13977778
13692,26.16,67.17,16.81,4.9061,4.5397,0.63,4.24,1.178,0.0273,0.4436,140,29.02607778
13693,26.17,67.17,16.82,4.9279,4.5357,0.59,4.15,1.1798,0.0271,0.4502,141,29.1423
13694,26.17,67.17,16.82,4.8997,4.5408,0.62,4.21,1.1795,0.0272,0.4469,140,29.02823333
13695,26.16,67.14,16.81,4.9002,4.5462,0.62,4.24,1.1788,0.0273,0.4419,140,29.02271111
13696,26.16,67.17,16.81,4.8984,4.5406,0.64,4.1,1.1763,0.0271,0.4398,140,29.02468889
13697,26.17,67.17,16.82,4.9235,4.5594,0.64,4.22,1.1768,0.0272,0.4408,140,29.03196667
13698,26.17,67.17,16.82,4.9092,4.5478,0.58,4.4,1.1781,0.0273,0.4485,140,29.0301
13699,26.16,67.17,16.81,4.8951,4.5489,0.58,4.13,1.1782,0.0271,0.4336,140,29.02476667
13700,26.17,67.17,16.82,4.9038,4.5317,0.59,4.28,1.178,0.0271,0.4407,141,29.13792222
13701,26.16,67.17,16.81,4.9197,4.5314,0.66,4.14,1.1783,0.0271,0.4416,140,29.02645556
13702,26.17,67.17,16.82,4.9022,4.5464,0.59,4.28,1.1771,0.0273,0.4532,139,28.91846667
13703,26.16,67.17,16.81,4.9043,4.5389,0.65,4.11,1.1774,0.0271,0.4486,139,28.91514444
13704,26.16,67.17,16.81,4.8834,4.543,0.57,4.37,1.1783,0.0273,0.4507,139,28.91363333
13705,26.16,67.17,16.81,4.9218,4.5428,0.61,4.22,1.1761,0.0272,0.4452,138,28.8059
13706,26.16,67.17,16.81,4.8939,4.5441,0.61,4.29,1.1756,0.0272,0.4501,138,28.80343333
13707,26.17,67.17,16.82,4.8944,4.5455,0.6,4.41,1.1769,0.0271,0.4473,138,28.80568889
13708,26.16,67.17,16.81,4.9027,4.5417,0.7,4.24,1.176,0.0273,0.4406,138,28.80314444
13709,26.17,67.17,16.82,4.9224,4.5618,0.61,4.26,1.1746,0.0271,0.4403,137,28.69846667
13710,26.16,67.17,16.81,4.904,4.5455,0.58,4.24,1.1767,0.0273,0.4397,137,28.69257778
13711,26.14,67.17,16.8,4.9073,4.5366,0.53,4.36,1.1782,0.0273,0.4352,138,28.7994
13712,26.17,67.17,16.82,4.9095,4.537,0.57,4.47,1.1792,0.0272,0.4437,138,28.80628889
13713,26.16,67.17,16.81,4.8857,4.5389,0.7,4.29,1.178,0.0271,0.4456,139,28.91281111
13714,26.15,67.17,16.81,4.9069,4.5402,0.56,4.16,1.1775,0.0273,0.4402,139,28.91356667
13715,26.16,67.17,16.81,4.884,4.5627,0.66,4.09,1.1771,0.0271,0.4522,141,29.13812222
13716,26.15,67.17,16.81,4.9045,4.5472,0.58,4.15,1.1768,0.0271,0.4411,141,29.1363
13717,26.17,67.17,16.82,4.8989,4.5487,0.67,4.14,1.1755,0.0273,0.4465,142,29.25076667
13718,26.16,67.17,16.81,4.9181,4.5639,0.59,4,1.1765,0.0272,0.4479,143,29.36373333
13719,26.16,67.17,16.81,4.9022,4.5417,0.6,4.34,1.1773,0.0271,0.4441,143,29.35915556
13720,26.16,67.17,16.81,4.9013,4.5597,0.51,4.38,1.1763,0.0273,0.454,144,29.47317778
13721,26.16,67.17,16.81,4.8994,4.5424,0.59,4.15,1.1772,0.0272,0.4394,144,29.46951111
13722,26.15,67.17,16.81,4.9296,4.6036,0.59,4.32,1.1787,0.0273,0.4409,144,29.4789
13723,26.15,67.2,16.81,4.8976,4.5457,0.59,4.48,1.1793,0.0272,0.4448,144,29.47273333
13724,26.16,67.2,16.82,4.9003,4.5424,0.57,4.1,1.1788,0.0271,0.4544,144,29.47588889
13725,26.16,67.2,16.82,4.9094,4.5362,0.58,4.36,1.1772,0.0271,0.4404,143,29.36336667
13726,26.15,67.17,16.81,4.8979,4.5422,0.57,4.19,1.1784,0.0271,0.4486,142,29.24713333
13727,26.15,67.2,16.81,4.8995,4.5479,0.56,4.42,1.1786,0.0271,0.4513,142,29.2516
13728,26.15,67.2,16.81,4.8971,4.5332,0.6,4.23,1.1786,0.0271,0.4445,141,29.13783333
13729,26.15,67.17,16.81,4.9485,4.6044,0.69,4.19,1.1767,0.0271,0.4574,140,29.03823333
13730,26.15,67.2,16.81,4.9011,4.5453,0.65,4.18,1.1751,0.0271,0.4395,140,29.02756667
13731,26.15,67.2,16.81,4.9004,4.5359,0.61,4.25,1.1737,0.0272,0.44,139,28.91524444
13732,26.15,67.2,16.81,4.9233,4.5315,0.68,4.35,1.1754,0.0273,0.4504,139,28.91865556
13733,26.15,67.2,16.81,4.884,4.5408,0.6,4.36,1.1753,0.0271,0.4501,139,28.91525556
13734,26.15,67.2,16.81,4.9197,4.5442,0.63,4.3,1.1767,0.0273,0.4474,139,28.91947778
13735,26.16,67.2,16.82,4.9041,4.541,0.59,4.17,1.1735,0.0272,0.4341,139,28.91776667
13736,26.16,67.23,16.83,4.9064,4.5496,0.61,4.17,1.1752,0.0271,0.4558,139,28.92601111
13737,26.13,67.22,16.8,4.8955,4.5426,0.59,4.32,1.1772,0.0272,0.4444,140,29.02632222
13738,26.15,67.2,16.81,4.893,4.5359,0.6,4.24,1.178,0.0272,0.4482,141,29.13803333
13739,26.14,67.2,16.8,4.9232,4.536,0.57,4.21,1.1782,0.0273,0.4441,142,29.24986667
13740,26.14,67.2,16.8,4.8989,4.5385,0.61,4.27,1.1768,0.0273,0.44,142,29.24683333
13741,26.14,67.23,16.81,4.8984,4.5366,0.61,4.36,1.1777,0.0271,0.4543,142,29.25267778
13742,26.14,67.23,16.81,4.8979,4.5418,0.65,4.4,1.1776,0.0271,0.4458,142,29.25224444
13743,26.14,67.23,16.81,4.8924,4.5646,0.58,4.07,1.1777,0.0273,0.4488,142,29.25453333
13744,26.14,67.23,16.81,4.8847,4.5695,0.65,4.23,1.1782,0.0272,0.4508,142,29.25448889
13745,26.14,67.2,16.8,4.8835,4.5213,0.58,4.14,1.1787,0.0272,0.4398,142,29.24338889
13746,26.14,67.2,16.8,4.9261,4.544,0.64,4.15,1.1786,0.0273,0.444,142,29.25111111
13747,26.15,67.2,16.81,4.8998,4.5456,0.58,4.19,1.1781,0.0272,0.44,141,29.13896667
13748,26.15,67.2,16.81,4.8999,4.5369,0.63,4.31,1.1785,0.0273,0.4491,141,29.13907778
13749,26.13,67.19,16.8,4.8911,4.5416,0.59,4.44,1.1776,0.0271,0.4427,141,29.13334444
13750,26.15,67.23,16.82,4.8968,4.5383,0.6,4.36,1.1773,0.0272,0.4419,141,29.14238889
13751,26.14,67.2,16.8,4.9019,4.5411,0.61,4.15,1.1782,0.0272,0.4399,141,29.13647778
13752,26.14,67.2,16.8,4.9012,4.5392,0.58,4.26,1.1766,0.0273,0.4462,141,29.13672222
13753,26.14,67.2,16.8,4.9039,4.5425,0.62,4.21,1.1758,0.0271,0.4421,142,29.24793333
13754,26.14,67.17,16.8,4.8995,4.5383,0.61,4.25,1.1742,0.0272,0.4364,142,29.24284444
13755,26.15,67.2,16.81,4.904,4.5382,0.62,4.34,1.1742,0.0272,0.4426,143,29.36068889
13756,26.16,67.17,16.81,4.8941,4.5378,0.61,4.4,1.1773,0.0272,0.4483,143,29.3583
13757,26.15,67.17,16.81,4.9019,4.5413,0.6,4.11,1.1771,0.0272,0.4399,143,29.35748889
13758,26.15,67.17,16.81,4.893,4.5454,0.6,4.37,1.1757,0.0273,0.4467,143,29.35756667
13759,26.15,67.17,16.81,4.9049,4.5389,0.63,4.31,1.1754,0.0273,0.4506,143,29.35856667
13760,26.16,67.17,16.81,4.9033,4.5367,0.58,4.36,1.1755,0.0272,0.4559,143,29.35984444
13761,26.16,67.14,16.81,4.8995,4.5444,0.64,4.48,1.1749,0.0272,0.4447,143,29.35563333
13762,26.16,67.14,16.81,4.8891,4.5425,0.55,4.46,1.1769,0.0273,0.4488,143,29.35495556
13763,26.15,67.14,16.8,4.8448,4.5344,0.62,4.46,1.1778,0.0272,0.4488,141,29.12477778
13764,26.16,67.14,16.81,4.9258,4.5624,0.6,4.28,1.1779,0.0272,0.4486,140,29.02798889
13765,26.17,67.14,16.82,4.8907,4.5424,0.58,4.19,1.1783,0.0272,0.4486,140,29.02413333
13766,26.17,67.14,16.82,4.8956,4.5431,0.62,4.3,1.1786,0.0273,0.4392,139,28.91264444
13767,26.16,67.14,16.81,4.9156,4.543,0.57,4.1,1.179,0.0271,0.4365,139,28.91235556
13768,26.17,67.11,16.81,4.9103,4.5416,0.6,4.21,1.1761,0.0271,0.4399,139,28.90944444
13769,26.17,67.11,16.81,4.9037,4.5378,0.61,4.18,1.1766,0.0271,0.4399,139,28.90834444
13770,26.17,67.14,16.82,4.9052,4.5342,0.68,3.99,1.1763,0.0271,0.4443,139,28.91301111
13771,26.18,67.11,16.82,4.9134,4.5642,0.57,4.08,1.1775,0.0273,0.4449,140,29.02636667
13772,26.19,67.11,16.83,4.9241,4.5387,0.61,4.11,1.1765,0.0273,0.44,140,29.02628889
13773,26.19,67.11,16.83,4.9175,4.5396,0.59,4.19,1.1773,0.0272,0.4429,141,29.13716667
13774,26.17,67.11,16.81,4.8961,4.541,0.62,4.14,1.1786,0.0271,0.4402,141,29.13033333
13775,26.18,67.08,16.81,4.9048,4.5412,0.63,4.06,1.1785,0.0271,0.452,141,29.1304
13776,26.18,67.11,16.82,4.9074,4.5451,0.6,4.24,1.178,0.0271,0.4493,142,29.24632222
13777,26.18,67.08,16.81,4.8921,4.5432,0.6,4.36,1.179,0.0271,0.4446,142,29.23955556
13778,26.18,67.08,16.81,4.8994,4.5439,0.59,4.24,1.1782,0.0271,0.4398,142,29.23982222
13779,26.18,67.08,16.81,4.9005,4.5461,0.63,4.17,1.178,0.0272,0.444,141,29.12953333
13780,26.19,67.05,16.81,4.8976,4.5418,0.63,4.24,1.1782,0.0272,0.4475,141,29.12692222
13781,26.19,67.05,16.81,4.8285,4.5347,0.65,4.11,1.1776,0.0273,0.4417,140,29.00664444
13782,26.2,67.05,16.82,4.905,4.5419,0.58,4.14,1.1761,0.0273,0.4487,140,29.01877778
13783,26.2,67.05,16.82,4.8971,4.5442,0.57,4.24,1.1766,0.0271,0.4347,139,28.90552222
13784,26.2,67.05,16.82,4.9033,4.5397,0.65,4.05,1.1764,0.0273,0.4363,139,28.90588889
13785,26.2,67.05,16.82,4.9007,4.5396,0.66,4.26,1.1772,0.0271,0.4434,139,28.90644444
13786,26.2,67.05,16.82,4.9086,4.5396,0.64,4.06,1.1769,0.0271,0.4518,139,28.90822222
13787,26.21,67.06,16.83,4.8831,4.5374,0.61,4.37,1.1776,0.0272,0.442,140,29.01858889
13788,26.2,67.02,16.82,4.9133,4.541,0.58,4.28,1.1772,0.0273,0.4422,140,29.01566667
13789,26.2,67.02,16.82,4.9054,4.5413,0.59,4.13,1.1793,0.0271,0.4395,141,29.12584444
13790,26.2,67.05,16.82,4.9132,4.5401,0.56,4.33,1.178,0.0272,0.4421,142,29.24117778
13791,26.2,67.02,16.82,4.8975,4.5414,0.61,4.56,1.1793,0.0273,0.4504,142,29.23732222
13792,26.2,67.02,16.82,4.9105,4.5458,0.62,4.21,1.1799,0.0273,0.4522,143,29.35063333
13793,26.2,67.02,16.82,4.8956,4.5417,0.59,4.1,1.1784,0.0272,0.452,146,29.68165556
13794,26.21,67.03,16.83,4.9605,4.5404,0.59,4.24,1.1784,0.0271,0.4441,146,29.69116667
13795,26.21,67,16.82,4.8952,4.5381,0.6,4.23,1.1766,0.0273,0.4543,147,29.79127778
13796,26.21,67.03,16.83,4.9218,4.5434,0.65,4.12,1.1772,0.0271,0.4535,148,29.91033333
13797,26.22,67,16.83,4.899,4.5402,0.62,4.23,1.1763,0.0271,0.4399,148,29.90361111
13798,26.2,66.99,16.81,4.9255,4.5386,0.64,4.15,1.1768,0.027,0.4536,148,29.90238889
13799,26.22,67,16.83,4.9036,4.5391,0.62,4.38,1.1788,0.0272,0.4443,148,29.90477778
13800,26.21,67,16.82,4.9016,4.5466,0.62,4.15,1.1762,0.027,0.4504,147,29.79242222
13801,26.22,67,16.83,4.9041,4.5473,0.55,4.13,1.1774,0.0272,0.439,147,29.79388889
13802,26.21,67,16.82,4.8952,4.5459,0.6,4.15,1.1778,0.0272,0.4542,146,29.68114444
13803,26.22,67.03,16.83,4.9024,4.5488,0.64,4.36,1.1785,0.0271,0.4399,145,29.57518889
13804,26.22,67,16.83,4.8974,4.5415,0.65,4.44,1.1778,0.0273,0.4408,145,29.57053333
13805,26.22,67,16.83,4.8848,4.6034,0.58,3.95,1.1777,0.0271,0.4422,145,29.57613333
13806,26.22,67,16.83,4.9251,4.5623,0.61,4.17,1.1757,0.0271,0.4434,145,29.57595556
13807,26.22,67,16.83,4.9196,4.5251,0.6,4.25,1.177,0.027,0.4436,145,29.57136667
13808,26.21,67,16.82,4.9032,4.5498,0.68,4.69,1.1761,0.027,0.4354,145,29.56905556
13809,26.2,66.99,16.81,4.8931,4.543,0.65,4.37,1.1758,0.0271,0.4392,145,29.56424444
13810,26.21,67,16.82,4.9215,4.5375,0.58,4.23,1.1771,0.0271,0.4395,145,29.5703
13811,26.22,67,16.83,4.9047,4.542,0.61,4.32,1.1772,0.0273,0.4538,145,29.57277778
13812,26.2,66.99,16.81,4.8888,4.5427,0.54,4.28,1.1775,0.0271,0.4448,146,29.67565556
13813,26.21,67,16.82,4.9203,4.5403,0.63,4.23,1.1769,0.0272,0.4561,146,29.68342222
13814,26.2,66.99,16.81,4.9055,4.5397,0.59,4.31,1.1777,0.0273,0.4388,146,29.67655556
13815,26.21,67,16.82,4.9252,4.5186,0.58,4.18,1.1784,0.0273,0.4395,148,29.90211111
13816,26.22,66.97,16.82,4.8896,4.5455,0.58,4.24,1.1775,0.0273,0.4481,148,29.89977778
13817,26.21,67,16.82,4.9028,4.5369,0.6,4.36,1.177,0.0272,0.4505,149,30.01382222
13818,26.22,67,16.83,4.8975,4.5387,0.58,4.32,1.1763,0.0272,0.436,149,30.01396667
13819,26.21,67,16.82,4.9042,4.4952,0.62,4.24,1.1753,0.0272,0.4523,150,30.12046667
13820,26.22,67,16.83,4.8873,4.5701,0.56,4.21,1.1769,0.0272,0.4476,150,30.12878889
13821,26.21,67,16.82,4.893,4.5365,0.58,4.3,1.1768,0.0273,0.4489,150,30.12361111
13822,26.2,66.99,16.81,4.91,4.5404,0.53,4.48,1.1781,0.0272,0.4513,150,30.123
13823,26.21,67,16.82,4.9022,4.5386,0.67,4.46,1.1785,0.0273,0.4533,150,30.12554444
13824,26.21,67,16.82,4.8953,4.5403,0.61,4.15,1.1765,0.0271,0.4475,149,30.01296667
13825,26.21,67,16.82,4.8863,4.5412,0.6,4.28,1.1761,0.0272,0.4417,149,30.01138889
13826,26.2,66.99,16.81,4.9002,4.537,0.55,4.43,1.176,0.0271,0.439,149,30.00881111
13827,26.21,67,16.82,4.8979,4.5417,0.58,4.36,1.1746,0.0271,0.4508,148,29.90245556
13828,26.21,67,16.82,4.9068,4.5353,0.58,4.46,1.1752,0.0271,0.4391,147,29.79038889
13829,26.22,66.97,16.82,4.9047,4.5454,0.59,4.17,1.1762,0.0273,0.441,147,29.7894
13830,26.22,67,16.83,4.9189,4.5241,0.56,4.2,1.1756,0.027,0.4498,146,29.68282222
13831,26.2,66.99,16.81,4.9049,4.5337,0.66,4.43,1.1754,0.0273,0.4551,146,29.67737778
13832,26.22,67,16.83,4.9248,4.559,0.52,4.48,1.1787,0.0272,0.4416,146,29.68681111
13833,26.21,67,16.82,4.9183,4.537,0.57,4.13,1.1783,0.0273,0.4398,145,29.57007778
13834,26.21,67,16.82,4.9227,4.5435,0.62,4.3,1.1787,0.0271,0.4408,145,29.57142222
13835,26.21,67,16.82,4.8984,4.5409,0.61,4.42,1.1768,0.0272,0.4418,145,29.56834444
